Created Time(ms),Intersection Name,Intersection ID,Timestamp(ms),Intersection State
1709851263099,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 573, 'max_end_time': 573, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 573, 'max_end_time': 573, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 533, 'max_end_time': 533, 'confidence': 0}}]}]"
1709851263362,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 575, 'max_end_time': 575, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 575, 'max_end_time': 575, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}]"
1709851263480,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 575, 'max_end_time': 575, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 575, 'max_end_time': 575, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 535, 'max_end_time': 535, 'confidence': 0}}]}]"
1709851263591,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 577, 'max_end_time': 577, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 577, 'max_end_time': 577, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}]"
1709851263699,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 577, 'max_end_time': 577, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 577, 'max_end_time': 577, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 537, 'max_end_time': 537, 'confidence': 0}}]}]"
1709851263808,Town04 Intersection 785,36243,81636000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 579, 'max_end_time': 579, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 579, 'max_end_time': 579, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 539, 'max_end_time': 539, 'confidence': 0}}]}]"
1709851263917,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 580, 'max_end_time': 580, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 580, 'max_end_time': 580, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 540, 'max_end_time': 540, 'confidence': 0}}]}]"
1709851264024,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 581, 'max_end_time': 581, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 581, 'max_end_time': 581, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 541, 'max_end_time': 541, 'confidence': 0}}]}]"
1709851264228,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 542, 'max_end_time': 542, 'confidence': 0}}]}]"
1709851264332,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 543, 'max_end_time': 543, 'confidence': 0}}]}]"
1709851264440,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 544, 'max_end_time': 544, 'confidence': 0}}]}]"
1709851264559,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 585, 'max_end_time': 585, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 585, 'max_end_time': 585, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 545, 'max_end_time': 545, 'confidence': 0}}]}]"
1709851264842,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 546, 'max_end_time': 546, 'confidence': 0}}]}]"
1709851264958,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 547, 'max_end_time': 547, 'confidence': 0}}]}]"
1709851265077,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 548, 'max_end_time': 548, 'confidence': 0}}]}]"
1709851265291,Town04 Intersection 785,36243,81637000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 549, 'max_end_time': 549, 'confidence': 0}}]}]"
1709851265420,Town04 Intersection 785,36243,81638000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 550, 'max_end_time': 550, 'confidence': 0}}]}]"
1709851265555,Town04 Intersection 785,36243,81638000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}]"
1709851265688,Town04 Intersection 785,36243,81638000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 6, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 551, 'max_end_time': 551, 'confidence': 0}}]}]"
