Created Time(ms),Timestamp(ms),Map Data
1709851197735,1709851197735,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851198940,1709851198940,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851200207,1709851200207,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851201151,1709851201151,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851202283,1709851202283,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851203471,1709851203471,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
1709851206412,1709851206411,"{'intersections': {'intersection_geometry': {'id': {'id': '36243'}, 'lane_set': [{'connects_to': [{'connecting_lane': {'lane': '7'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '6'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '6'}], 'ingress_approach': '6', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '6', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '870', 'y': '260'}}}, {'delta': {'node-xy': {'x': '3434', 'y': '-59'}}}]}}, {'egressApproach': '5', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '5', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '901', 'y': '-31'}}}, {'delta': {'node-xy': {'x': '3493', 'y': '-52'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '5'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '4'}, {'connecting_lane': {'lane': '1'}, 'signal_group': '4'}], 'ingress_approach': '4', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '4', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '185', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '15', 'y': '-2453'}}}, {'delta': {'node-xy': {'x': '37', 'y': '-2667'}}}]}}, {'egressApproach': '3', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '3', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-122', 'y': '-859'}}}, {'delta': {'node-xy': {'x': '52', 'y': '-3155'}}}, {'delta': {'node-xy': {'x': '0', 'y': '-1980'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '3'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '2'}, {'connecting_lane': {'lane': '7'}, 'signal_group': '2'}], 'ingress_approach': '2', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '2', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-972', 'y': '-76'}}}, {'delta': {'node-xy': {'x': '-2986', 'y': '-30'}}}, {'delta': {'node-xy': {'x': '-2777', 'y': '30'}}}]}}, {'egressApproach': '1', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '1', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-982', 'y': '260'}}}, {'delta': {'node-xy': {'x': '-2837', 'y': '0'}}}, {'delta': {'node-xy': {'x': '-2971', 'y': '44'}}}]}}, {'connects_to': [{'connecting_lane': {'lane': '1'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '3'}, 'signal_group': '8'}, {'connecting_lane': {'lane': '5'}, 'signal_group': '8'}], 'ingress_approach': '8', 'lane_attributes': {'directional_use': '10', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '8', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '-165', 'y': '644'}}}, {'delta': {'node-xy': {'x': '45', 'y': '3111'}}}, {'delta': {'node-xy': {'x': '52', 'y': '3236'}}}]}}, {'egressApproach': '7', 'lane_attributes': {'directional_use': '01', 'lane_type': {'vehicle': ''}, 'shared_with': ''}, 'lane_id': '7', 'node_list': {'nodes': [{'delta': {'node-xy': {'x': '325', 'y': '630'}}}, {'delta': {'node-xy': {'x': '37', 'y': '3059'}}}, {'delta': {'node-xy': {'x': '60', 'y': '3192'}}}]}}], 'lane_width': '366', 'ref_point': {'elevation': '150', 'lat': '15460', 'long': '23058'}, 'revision': '8'}}, 'layer_id': '0', 'layer_type': '3', 'msg_issue_revision': '8'}"
